demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.5374986,0.0,0.0,0.0,0.0,0.09233576,0.0,0.0,0.0,0.0,0.16432974,0.0,0.0,0.0,0.0
0.7247277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933997,0.0,0.0,0.0,0.0
0.011176588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23668231,0.0,0.0,0.0,0.0
0.022323132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848708,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.069255516,0.0,0.0,0.0,0.0,0.3716101,0.0,0.0,0.0,0.0
0.022323132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28954998,0.0,0.0,0.0,0.0
0.01949894,0.0,0.0,0.0,0.0,0.0,0.0,6.108676e-09,0.0,0.0,0.21216902,0.0,0.0,0.0,0.0
0.12567653,0.0,0.0,0.0,0.0,0.0,0.0,2.5054591e-08,0.0,0.0,0.58580446,0.0,0.0,0.0,0.0
0.0,0.0,4.913811e-08,0.0,0.0,0.0,0.0,3.322393e-08,0.0,0.0,0.24289793,0.0,0.0,0.0,0.0
0.1005292,0.0,3.5711315e-07,0.0,0.0,0.023080248,0.0,5.8971782e-08,0.0,0.0,0.7189164,0.0,0.0,0.0,0.0
0.0,0.0,4.769165e-07,0.0,0.0,0.011540124,0.0,5.7061204e-08,0.0,0.0,0.34004313,0.0,0.0,0.0,0.0
0.011176588,0.0,4.8041215e-07,0.0,0.0,0.06882701,0.0,4.6025168e-08,0.0,0.0,0.2996067,0.0,0.0,0.0,0.0
0.03349972,0.0,4.283218e-07,0.0,0.0,0.15059787,0.0,3.537614e-08,0.0,0.0,0.18625899,0.0,2.6640706e-12,0.0,0.0
0.0,0.0,4.0970355e-07,0.0,0.0,0.12202092,0.0,3.412604e-08,0.0,0.0,0.19722363,0.0,8.3159465e-11,0.0,0.0
0.07817602,0.0,3.469063e-07,0.0,0.0,0.0,0.0,3.2229288e-08,0.0,0.0,0.40296754,0.0,6.6351404e-11,0.0,0.0
0.0,0.0,2.6892263e-07,0.0,0.0,0.1846863,0.0,2.5667974e-08,0.0,0.0,0.12291557,0.0,3.8459708e-11,0.0,0.0
0.022323132,0.0,1.7737356e-07,0.0,0.0,0.0,0.0,1.828486e-08,0.0,0.0,0.24101229,0.0,2.9394695e-11,0.0,0.0
0.0,0.0,1.6226382e-07,0.0,0.0,0.0,0.0,1.3145746e-08,0.0,0.0,0.24101229,0.0,2.0530877e-11,0.0,0.0
0.0,0.0,1.7623643e-07,0.0,0.0,0.0,0.0,1.1233355e-08,0.0,0.0,0.0,0.0,7.2538555e-12,0.0,0.0
0.0,0.0,1.9442419e-07,0.0,0.0,0.011540124,0.0,1.2218906e-08,0.0,0.0,0.021929255,0.0,1.9742448e-12,0.0,0.0
0.07817602,0.0,1.4452804e-07,0.0,0.0,0.011540124,0.0,8.833583e-09,0.0,0.0,0.3468873,0.0,6.6072837e-12,0.0,0.0
0.0,0.0,1.3645318e-07,0.0,1.4239339e-08,0.5867806,0.0,8.475516e-09,0.0,5.4761273e-10,0.50018257,0.0,7.911973e-12,0.0,5.3491494e-13
0.0,0.0,1.4321894e-07,0.0,1.1563279e-07,0.81342703,0.0,9.438315e-09,0.0,6.6459203e-09,0.28256613,0.0,1.0254932e-11,0.0,9.2363435e-12
0.17870523,0.0,2.423189e-07,0.0,6.6994124e-07,0.7816401,0.0,1.7448135e-08,0.0,5.4182483e-08,0.07060661,0.0,1.3917199e-11,0.0,6.673121e-11
0.011176588,0.0,1.8518271e-07,0.0,1.5215096e-06,0.0,0.0,1.2878119e-08,0.0,1.3182802e-07,0.017040567,0.0,7.0070304e-12,0.0,1.4957867e-10
0.022323132,0.0,1.2537362e-07,0.0,2.7205979e-06,0.0,0.0,8.300263e-09,0.0,2.621234e-07,0.12312509,0.0,4.747986e-12,0.0,3.5352468e-10
0.0,0.0,1.1714243e-07,0.0,4.8443458e-06,0.023080248,0.0,6.5244974e-09,0.0,4.8936977e-07,0.1507811,0.0,6.279218e-10,0.0,8.593807e-08
0.0,0.0,1.5682767e-07,0.0,8.5605325e-06,0.0,0.0,8.434479e-09,0.0,9.38287e-07,0.010964627,0.0,2.3157747e-09,0.0,3.1317995e-07
0.11167574,0.0,1.3147205e-07,0.0,1.22805e-05,0.0,0.0,8.299505e-09,0.0,1.6214293e-06,0.09861182,0.0,1.8124493e-09,0.0,5.2795906e-07
0.0,0.0,1.4036223e-07,0.0,1.7536911e-05,0.0,0.0,9.381512e-09,0.0,2.7731826e-06,0.13464843,0.0,1.7414262e-09,0.0,8.884325e-07
0.0,0.0,1.2209476e-07,0.0,2.2437558e-05,0.0,0.0,9.095024e-09,0.0,4.2627844e-06,0.12829313,0.0,1.6052308e-09,0.0,1.3918494e-06
0.04978389,0.0,9.8616106e-08,0.0,2.8341352e-05,0.0,0.0,7.0229587e-09,0.0,5.9048443e-06,0.0,0.0,1.210671e-09,0.0,2.0285968e-06
0.09542163,0.0,7.7201996e-08,0.0,3.4148117e-05,0.0,0.0,5.3492544e-09,0.0,7.769111e-06,0.014596224,0.0,1.2089607e-09,0.0,2.7463216e-06
0.15635204,0.0,6.910274e-08,0.0,4.368248e-05,0.059532855,0.0,4.080274e-09,0.0,9.87665e-06,0.14973351,0.0,8.908926e-10,0.0,3.3777171e-06
0.0,0.0,7.8861355e-08,0.0,5.2177427e-05,0.032802913,0.0,4.265149e-09,0.0,1.257575e-05,0.120541066,0.0,1.2295773e-09,0.0,4.825495e-06
0.124835275,0.0,8.674521e-08,0.0,6.375652e-05,0.0,0.0,3.6806962e-09,0.0,1.5385038e-05,0.09917052,0.0,1.1612824e-09,0.0,6.0004745e-06
0.38099548,0.0,1.0034662e-07,0.0,7.629725e-05,0.0,0.0,3.5042997e-09,0.0,1.8680428e-05,0.07612385,0.0,1.3371083e-09,0.0,7.65936e-06
