pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
259.6474304199219,154.72698974609375,83.33740997314453,85.85045623779297,115.95101928710938,92.19676971435547,92.66832733154297,110.91384887695312,97.12672424316406,0.0,36.57600021362305,1652.325439453125,1239.137451171875,-53.55270767211914,303.1359558105469,86.06084442138672,56.00412368774414,-1505.892822265625,393.49114990234375,-233.6272430419922,-69.41847229003906,69.30347442626953,-41.6724853515625,1652.325439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.4171447753906,158.19818115234375,87.38726806640625,89.99966430664062,120.2936019897461,96.49038696289062,96.94779205322266,115.48274993896484,101.84600830078125,0.0,40.62235641479492,1637.8026123046875,1233.9267578125,-56.393184661865234,303.45294189453125,86.68335723876953,55.57926559448242,-1508.6234130859375,389.04296875,-237.78765869140625,-70.33567810058594,67.6044921875,-42.67034912109375,1637.8026123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.05121612548828,85.05121612548828,88.2109146118164,89.53504180908203,87.87855529785156,89.43929290771484,90.95758056640625,87.58612060546875,84.43927764892578,0.0,42.500099182128906,-0.00019285657617729157,-37.0174560546875,22.583837509155273,-8.901182174682617,5.146538257598877,4.454984188079834,117.09539794921875,23.178274154663086,41.252662658691406,8.205642700195312,14.90334701538086,7.814041614532471,0.0,0.0,0.0,0.464464291835431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.74726867675781,84.74726867675781,87.89744567871094,89.2706527709961,87.60668182373047,89.17607116699219,90.69408416748047,87.36405181884766,84.27355194091797,0.0,42.185462951660156,-0.00019118581258226186,-35.27991485595703,19.39676284790039,-9.97791576385498,5.279909610748291,2.824761152267456,108.78300476074219,21.29315757751465,37.30483627319336,8.166450500488281,13.474184036254883,6.796230792999268,0.0,0.0,0.0,0.5123954365189796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.47468566894531,84.47468566894531,87.60636138916016,88.98196411132812,87.36577606201172,88.92082214355469,90.43743896484375,87.15272521972656,84.05021667480469,0.0,41.89316177368164,-0.00019046712259296328,-31.67389678955078,19.23000144958496,-8.127681732177734,5.911696910858154,3.230602741241455,99.50090026855469,19.280353546142578,34.256961822509766,6.638443470001221,12.560711860656738,6.433501720428467,0.0,0.0,0.0,0.5515488780781131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.21202087402344,84.21202087402344,87.33968353271484,88.74102020263672,87.12059020996094,88.67709350585938,90.19551086425781,86.93062591552734,83.83027648925781,0.0,41.62580108642578,-0.00019022567721549422,-30.84416389465332,17.350425720214844,-8.331379890441895,5.082526683807373,3.1608877182006836,93.97883605957031,18.089210510253906,32.1771125793457,6.689877033233643,11.806488990783691,6.151507377624512,0.0,0.0,0.0,0.6030008809885226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.9612808227539,83.9612808227539,87.08704376220703,88.4784927368164,86.86035919189453,88.4169921875,89.93521881103516,86.65157318115234,83.56517028808594,0.0,41.3732795715332,-0.00018950273806694895,-30.444915771484375,18.092191696166992,-8.34925651550293,5.178006649017334,2.674051523208618,94.95125579833984,18.74407386779785,32.865779876708984,6.573131084442139,12.424352645874023,6.2117533683776855,0.0,0.0,0.0,0.638432212855578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.6983871459961,83.6983871459961,86.83155059814453,88.21197509765625,86.59556579589844,88.15238189697266,89.67143249511719,86.36287689208984,83.26567077636719,0.0,41.11814498901367,-0.00018853532674256712,-31.97469139099121,18.889867782592773,-8.375361442565918,4.764924049377441,3.0568413734436035,97.8714370727539,18.873388290405273,33.69013595581055,6.427215576171875,13.173116683959961,6.618608474731445,0.0,0.0,0.0,0.6318939317027686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.4128646850586,83.4128646850586,86.56690979003906,87.92623138427734,86.26387786865234,87.83252716064453,89.35250854492188,85.98995208740234,82.8826904296875,0.0,40.855159759521484,-0.00018732006719801575,-35.99468231201172,20.34130096435547,-9.889190673828125,4.2569122314453125,3.3799431324005127,110.5019760131836,21.800121307373047,38.36014938354492,8.041070938110352,14.386302947998047,7.305253982543945,0.0,0.0,0.0,0.6130402310390687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.10646057128906,83.10646057128906,86.26827239990234,87.57401275634766,85.92076873779297,87.47587585449219,88.99091339111328,85.61221313476562,82.48246765136719,0.0,40.5582389831543,-0.00018658781482372433,-37.39422607421875,23.682905197143555,-8.13680648803711,6.565207004547119,4.021049499511719,122.36592102050781,23.90742301940918,42.79332733154297,8.448777198791504,15.341423988342285,7.748775005340576,0.0,0.0,0.0,0.5429689635205567,0.0,0.0,0.5113697651040388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.7288589477539,82.7288589477539,85.93614196777344,87.19154357910156,85.4501953125,87.0229721069336,88.53984069824219,85.06819152832031,81.94214630126953,0.0,40.22944259643555,-0.00018486930639483035,-44.837528228759766,26.491249084472656,-10.3729887008667,5.804898262023926,3.92153000831604,142.96548461914062,28.64617919921875,50.956363677978516,11.037980079650879,17.21635627746582,8.578943252563477,0.0,0.0,0.0,0.4903257058608339,0.4644102458158633,0.0,0.549801811016232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.3006591796875,82.3006591796875,85.54823303222656,86.7260971069336,84.95662689208984,86.52970886230469,88.04400634765625,84.45015716552734,81.28582000732422,0.0,39.84529113769531,-0.0001833854039432481,-50.64288330078125,30.37914276123047,-10.407671928405762,6.850751876831055,4.864834308624268,163.5334014892578,31.611465454101562,57.25730895996094,12.030646324157715,20.048267364501953,9.968268394470215,0.0,0.0,0.4644035240791356,0.41967595041462447,0.5123347023774358,0.0,0.6029469276225822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
