pressure [meter] at 10,pressure [meter] at 11,pressure [meter] at 12,pressure [meter] at 13,pressure [meter] at 21,pressure [meter] at 22,pressure [meter] at 23,pressure [meter] at 31,pressure [meter] at 32,pressure [meter] at 9,pressure [meter] at 2,flow [cubic meter/hr] at 10,flow [cubic meter/hr] at 11,flow [cubic meter/hr] at 12,flow [cubic meter/hr] at 21,flow [cubic meter/hr] at 22,flow [cubic meter/hr] at 31,flow [cubic meter/hr] at 110,flow [cubic meter/hr] at 111,flow [cubic meter/hr] at 112,flow [cubic meter/hr] at 113,flow [cubic meter/hr] at 121,flow [cubic meter/hr] at 122,flow [cubic meter/hr] at 9,bulk_species_node [MG] at Chlorine @ 10,bulk_species_node [MG] at Chlorine @ 11,bulk_species_node [MG] at Chlorine @ 12,bulk_species_node [MG] at Chlorine @ 13,bulk_species_node [MG] at Chlorine @ 21,bulk_species_node [MG] at Chlorine @ 22,bulk_species_node [MG] at Chlorine @ 23,bulk_species_node [MG] at Chlorine @ 31,bulk_species_node [MG] at Chlorine @ 32,bulk_species_node [MG] at AsIII @ 10,bulk_species_node [MG] at AsIII @ 11,bulk_species_node [MG] at AsIII @ 12,bulk_species_node [MG] at AsIII @ 13,bulk_species_node [MG] at AsIII @ 21,bulk_species_node [MG] at AsIII @ 22,bulk_species_node [MG] at AsIII @ 23,bulk_species_node [MG] at AsIII @ 31,bulk_species_node [MG] at AsIII @ 32,bulk_species_node [MG] at AsIII @ 9,bulk_species_node [MG] at AsIII @ 2
239.86852,171.00714,83.657074,86.81631,124.404495,93.70628,93.669525,117.6189,100.31265,0.0,36.576,1806.7117,1367.3635,-63.228153,315.95453,94.49923,65.512375,-1659.4181,416.6135,-249.5731,-75.9578,79.09846,-49.23239,1806.7117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.22012,174.59998,88.115585,91.3875,129.08604,98.39204,98.34164,122.58291,105.475,0.0,41.03488,1789.054,1360.2777,-65.5446,315.93228,94.94426,65.01874,-1659.1741,411.65573,-253.14337,-76.73115,77.30322,-50.35489,1789.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.988625,84.988625,88.16113,89.47873,87.80377,89.38177,90.89707,87.47388,84.313965,0.0,42.45121,-0.00019258336,-39.00166,20.680399,-10.018803,5.731516,4.782086,117.38367,23.028135,41.20396,9.1442795,15.45571,9.154878,0.0,0.0,0.0,0.46195883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.68342,84.68342,87.846855,89.21036,87.52995,89.11612,90.630844,87.259605,84.164375,0.0,42.1358,-0.00019086676,-37.44035,18.054075,-10.811203,5.937114,3.0016634,110.05538,21.296492,37.49443,9.043608,13.880682,7.927273,0.0,0.0,0.0,0.5111371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.41026,84.41026,87.55255,88.922356,87.29101,88.8587,90.37199,87.05187,83.94243,0.0,41.840076,-0.0001908651,-33.565395,17.667706,-8.936555,6.41717,3.459599,100.25741,19.260464,34.45806,7.565064,12.99086,7.518311,0.0,0.0,0.0,0.5451723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.14532,84.14532,87.283844,88.67831,87.044014,88.61291,90.12862,86.83061,83.723625,0.0,41.570683,-0.00018956813,-32.837025,16.08115,-9.068604,5.5879254,3.384256,95.191216,18.114948,32.45126,7.5278244,12.216252,7.19413,0.0,0.0,0.0,0.59845084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.89243,83.89243,87.028,88.41367,86.78137,88.35047,89.865944,86.54827,83.4573,0.0,41.314903,-0.00018869858,-32.250744,16.66116,-9.090893,5.673038,2.852228,95.71302,18.74535,33.039032,7.419019,12.81274,7.2415743,0.0,0.0,0.0,0.630301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.62618,83.62618,86.77043,88.1463,86.51397,88.084076,89.60087,86.25357,83.15027,0.0,41.05772,-0.00018695388,-33.940067,17.288673,-9.200069,5.179814,3.2680976,98.56785,18.818224,33.812305,7.289458,13.602474,7.7226996,0.0,0.0,0.0,0.6268648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.33639,83.33639,86.50373,87.85549,86.17515,87.76157,89.27928,85.86881,82.754456,0.0,40.79287,-0.0001860744,-38.119865,18.755678,-10.834808,4.814523,3.6061156,111.32422,21.736153,38.393494,8.88678,14.849767,8.531702,0.0,0.0,0.0,0.60870886,0.0,0.0,0.028872302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.02884,83.02884,86.20284,87.50152,85.8315,87.4025,88.913,85.48477,82.344376,0.0,40.49374,-0.00018562977,-39.253983,21.683231,-9.295769,7.2668614,4.3120317,122.44358,23.687183,42.719147,9.460365,15.876468,9.057865,0.0,0.0,0.0,0.5389586,0.0,0.0,0.5103556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
