demand [cubic meter/hr] at dist606,bulk_species_node [MG] at P @ dist606,bulk_species_node [MG] at Chlorine @ dist606,bulk_species_node [MG] at C_FRA @ dist606,bulk_species_node [MG] at C_SRA @ dist606,demand [cubic meter/hr] at dist1332,bulk_species_node [MG] at P @ dist1332,bulk_species_node [MG] at Chlorine @ dist1332,bulk_species_node [MG] at C_FRA @ dist1332,bulk_species_node [MG] at C_SRA @ dist1332,demand [cubic meter/hr] at dist1915,bulk_species_node [MG] at P @ dist1915,bulk_species_node [MG] at Chlorine @ dist1915,bulk_species_node [MG] at C_FRA @ dist1915,bulk_species_node [MG] at C_SRA @ dist1915
0.53415453,0.0,0.0,0.0,0.0,0.09306179,0.0,0.0,0.0,0.0,0.16401693,0.0,0.0,0.0,0.0
0.7202188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926508,0.0,0.0,0.0,0.0
0.011107053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23623177,0.0,0.0,0.0,0.0
0.022184247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28432855,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.069800064,0.0,0.0,0.0,0.0,0.37090272,0.0,0.0,0.0,0.0
0.022184247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889988,0.0,0.0,0.0,0.0
0.019377628,0.0,0.0,0.0,0.0,0.0,0.0,6.026644e-09,0.0,0.0,0.21176516,0.0,0.0,0.0,0.0
0.12489463,0.0,0.0,0.0,0.0,0.0,0.0,2.4916668e-08,0.0,0.0,0.5846893,0.0,0.0,0.0,0.0
0.0,0.0,4.8368474e-08,0.0,0.0,0.0,0.0,3.3091016e-08,0.0,0.0,0.24243554,0.0,0.0,0.0,0.0
0.099903755,0.0,3.548003e-07,0.0,0.0,0.023261726,0.0,5.8788583e-08,0.0,0.0,0.7175479,0.0,0.0,0.0,0.0
0.0,0.0,4.7550608e-07,0.0,0.0,0.011630863,0.0,5.6964456e-08,0.0,0.0,0.33939585,0.0,0.0,0.0,0.0
0.011107053,0.0,4.788857e-07,0.0,0.0,0.06936819,0.0,4.5850882e-08,0.0,0.0,0.29903638,0.0,0.0,0.0,0.0
0.033291303,0.0,4.2663243e-07,0.0,0.0,0.151782,0.0,3.521364e-08,0.0,0.0,0.18590444,0.0,2.6203768e-12,0.0,0.0
0.0,0.0,4.0784778e-07,0.0,0.0,0.12298036,0.0,3.3921026e-08,0.0,0.0,0.1968482,0.0,8.259037e-11,0.0,0.0
0.07768965,0.0,3.4544448e-07,0.0,0.0,0.0,0.0,3.2034382e-08,0.0,0.0,0.40220046,0.0,6.5798e-11,0.0,0.0
0.0,0.0,2.6782848e-07,0.0,0.0,0.18613848,0.0,2.551268e-08,0.0,0.0,0.122681595,0.0,3.8151777e-11,0.0,0.0
0.022184247,0.0,1.7666848e-07,0.0,0.0,0.0,0.0,1.8189917e-08,0.0,0.0,0.2405535,0.0,2.9185494e-11,0.0,0.0
0.0,0.0,1.6170296e-07,0.0,0.0,0.0,0.0,1.3083669e-08,0.0,0.0,0.2405535,0.0,2.0392478e-11,0.0,0.0
0.0,0.0,1.7594444e-07,0.0,0.0,0.0,0.0,1.1201336e-08,0.0,0.0,0.0,0.0,7.2079213e-12,0.0,0.0
0.0,0.0,1.9393308e-07,0.0,0.0,0.011630863,0.0,1.2185723e-08,0.0,0.0,0.021887511,0.0,1.9622747e-12,0.0,0.0
0.07768965,0.0,1.4387732e-07,0.0,0.0,0.011630863,0.0,8.793551e-09,0.0,0.0,0.34622696,0.0,6.5727376e-12,0.0,0.0
0.0,0.0,1.3557337e-07,0.0,1.3402166e-08,0.59139436,0.0,8.422352e-09,0.0,5.148764e-10,0.49923044,0.0,7.866712e-12,0.0,5.0324344e-13
0.0,0.0,1.4236421e-07,0.0,1.0970983e-07,0.81982297,0.0,9.386065e-09,0.0,6.3009398e-09,0.28202826,0.0,1.01714505e-11,0.0,8.719133e-12
0.17759341,0.0,2.4134056e-07,0.0,6.390688e-07,0.78778607,0.0,1.7379037e-08,0.0,5.162885e-08,0.07047221,0.0,1.3826875e-11,0.0,6.3273956e-11
0.011107053,0.0,1.8424862e-07,0.0,1.4524427e-06,0.0,0.0,1.2823376e-08,0.0,1.2571479e-07,0.01700813,0.0,6.962351e-12,0.0,1.4192328e-10
0.022184247,0.0,1.2484284e-07,0.0,2.6003695e-06,0.0,0.0,8.266995e-09,0.0,2.5020117e-07,0.12289071,0.0,4.7264167e-12,0.0,3.3612416e-10
